img_num,original_output,modified_output
142,23.65617202200871,21.876375056628046
143,28.093036430591912,25.504533207120712
144,20.420111636165252,18.424114117077515
145,18.82124054222931,15.062683396960322
146,8.360862351714605,8.79974795965766
147,9.111107448720151,10.005620927955576
148,17.89536527635402,17.355477096160836
149,14.883706448508693,13.58859820897058
150,17.295312991047677,20.24887376004784
151,19.139754552930327,19.67335282662954
152,11.622998221558712,12.8478342507112
153,23.66199986780289,22.680358272518657
154,13.616964464606646,13.479871625342986
155,18.17829977681158,19.868942456644454
156,16.85978289695529,15.834915065584823
157,14.055077263516555,13.54661833176005
158,22.632139309267462,23.56182769104444
159,18.580350299427288,18.800908040220573
160,19.91861603113602,19.099696764616983
161,29.037620181940124,27.712272518296665
162,9.20524402209303,12.603119215420366
163,19.571237141895992,22.321317428875883
164,42.702131431851946,29.777701948860177
165,18.960202438416854,21.360429201258516
166,13.48076734253065,13.99340428668623
167,11.63018996326415,13.244266490713938
168,16.013495092367105,15.119786835185577
169,52.13646967583503,17.689500050396433
170,12.508366751041173,11.119307550427228
171,13.288027216790285,12.044232726437372
172,15.423273280858565,15.043812306520623
173,29.18793518954014,23.332070256300806
174,16.41395520867292,17.606319353677012
175,23.619124412513393,22.871388296254644
176,18.623968178958645,16.4989028846796
177,16.312111954159707,14.451203768976775
178,11.444493648365707,10.427513535206128
179,18.314136818730034,20.912821289439783
180,24.81638109005722,23.830066998621003
181,21.977762751205553,17.120132670940553
182,23.159301860842653,25.414616944173073
183,18.282818781563314,18.424433544636905
184,16.260031004240112,15.399822845262298
185,13.07009110373396,14.09344194205795
186,39.4358878874324,42.1141403179745
187,15.538186021253141,14.590136749695805
188,15.574843849988683,9.417493535023665
189,15.672224151573593,13.152032405111099
190,8.466070942771024,11.630231442176804
191,23.462882871923558,23.99977612861918
192,9.575393675231833,15.407744064310158
193,11.81401378847645,11.902856101623687
194,9.818973513036497,11.439666253955306
195,16.98256248150758,18.677670613730257
196,21.58160862645069,21.098301759415218
197,15.227138265865971,14.290845130260003
198,14.212545842913068,12.241790274362453
199,15.411583775007417,16.01728151155787
200,12.129885410565691,11.630167357596662
201,13.633879066099631,14.350312784910606
202,19.20410845049308,16.105851321335916
203,19.980090690670135,20.08577768372814
204,27.424042712174153,26.86851234732761
205,14.375360268347835,15.003866424037595
206,12.963277376526545,11.572421476467735
207,12.81009346588384,10.477891911116558
208,26.64048649367104,30.428215892313254
209,18.93290242418453,20.0835869380566
210,7.980909242138367,11.151478954365075
211,14.776581819568797,17.836260284483863
212,26.163581957635436,25.9337731051011
213,15.304724192196977,15.16147196199793
214,13.932951411291889,13.649184916248071
215,16.187624495532056,16.07927083945491
216,18.2658375791237,18.67131022826415
217,13.597729002288471,13.022007482360642
218,15.511242164935581,13.059785184875683
219,14.745930429378951,13.610533325767886
220,18.467537578442467,15.55577561207354
221,23.80365172476569,25.610871100475247
222,40.106874074574186,39.587444175353895
223,14.254926953677971,14.489200536278116
224,12.226746108732474,9.229749645326171
225,40.4591411688731,23.89431363653484
226,34.43247723633206,40.224777494656486
227,14.134981589300782,16.336412905132516
228,17.66177991997827,18.942098148281797
229,16.184801694717173,16.744119329181682
230,24.346518864297295,23.68577433746216
231,19.01605641307645,16.2535530928049
232,15.281834321917048,16.827462916381474
233,5.0834276903728215,5.7004274396237316
234,24.216068168866965,22.71978900384816
235,26.994440768726655,29.36387107421492
236,13.647783815012104,13.965366312885852
237,17.690246011909096,19.17196684166552
238,13.943433415390158,12.557998433363714
239,22.646973246441707,23.635230642968484
240,20.301977370825,19.918705968415836
241,16.752570515385663,21.41137820807675
242,17.371243016848815,14.87703002546839
243,12.79507144730026,11.878824448177415
244,18.566845225289505,18.932180385339393
245,19.195274204050822,14.960874417925126
246,12.786031622619017,12.518521810433672
247,19.100639771265097,16.77211789251488
248,14.818799149006367,16.85750743035388
249,12.268178761775712,13.118911781620632
250,15.778956294492609,23.801364067450315
251,12.402181956236943,13.64542551829986
252,14.761104843715675,14.233095342835322
253,14.262317611685186,15.428555476992306
254,24.40702677249857,25.952191975619723
255,20.806575457960612,18.07000835625462
256,23.532982854451898,25.538869290864742
257,20.750175733720383,21.51053325754746
258,15.582404632579001,16.364149249290346
259,33.56218494613416,30.96159213422186
260,23.312851266985803,22.444179795335526
261,19.228381690475306,19.57414920204744
262,16.475442792226215,17.63941090067098
263,14.763003199963077,15.015315467890561
264,13.069605130278086,12.030436758962862
265,24.418961275993784,24.52005748790355
266,18.815596486583598,18.56776543126599
267,17.722377162855988,16.717403693136205
268,25.984497604585645,27.950932118736915
269,14.391316674040539,15.747698626244041
270,10.922106652318899,14.724858442076364
271,32.68571593298793,27.16518754095121
272,17.774862387043054,12.687757844325985
273,7.270978809433546,8.726164926294237
274,18.93239794481089,20.192035495437462
275,16.457358159231365,16.612712682071628
276,19.866659498411984,19.207002683532256
277,15.469409668237228,14.082253825525658
278,9.401846915394781,7.627747479090322
279,38.84450116296287,30.870580362126248
280,18.26449902169624,15.632147291836128
281,15.37113619334631,12.618433284241146
282,21.834172704791705,17.973209489223287
283,20.339591707881475,19.267680109769188
284,13.737281053085242,14.612078995786376
285,18.05432480820488,17.519180236928463
286,11.246418827183962,11.910530308501933
287,17.193577255668895,24.122583515649055
288,13.341011149899813,351.7130222752909
289,13.80016429350269,14.258743824390262
290,21.183299645101638,19.232037989025837
291,12.989336278481233,10.430355414274946
292,10.425226440895514,10.406275385812203
293,15.746954677021444,13.203984918030757
294,34.24708523331737,33.22882348481107
295,15.630917305211527,17.542803011247724
296,15.53432230578026,12.38606289189896
297,20.931586824752234,23.77793016618074
298,11.677894138189117,12.276357840139887
299,14.948814146696279,15.061734041250041
300,32.039255532292316,28.96388639801177
301,25.125354131267493,24.121858591296146
302,16.603675298909206,16.561925193842622
303,24.54633766573687,21.95715462464242
304,20.21336231321551,20.320389569035495
305,14.203494768321994,13.392358442990917
306,15.85683116678477,15.929921820205069
307,38.68868194478874,39.7802350753582
308,13.09075352998901,12.9707219712635
309,13.952108109277868,13.423910389021678
310,11.437935711354864,12.405820069199937
311,11.514127138360895,11.271499719260621
312,20.428055060628555,19.07072421674409
313,13.744049036993012,17.991308729695096
314,8.103051855193453,10.151954085760996
315,17.857412462682078,18.942923001684846
316,18.063690855617445,19.3004998500735
317,19.14419898971041,19.581894303789614
318,15.659907134404362,20.701118393093946
319,14.181653208235195,12.926152379640866
320,18.973833862111935,25.33799843280106
321,12.94409219174219,13.545319333043484
322,38.04692574222574,31.217762324409943
323,27.419961617332042,24.266327013296706
324,27.686346199600667,25.51527852708369
325,7.556296471275004,9.526508236443195
326,19.497810779540764,15.57491384683224
327,20.850240070991745,19.104014108658934
328,14.46636512235885,13.859764628967671
329,18.643539963622718,18.87077244566228
330,18.629393684177796,15.075916368510892
331,5.834644206392741,6.756185499536906
332,17.359078294649926,16.505103820981414
333,19.866853458905428,18.512344247322112
334,16.751906845680907,15.177061294268839
335,16.039465858903004,15.380211032716831
336,14.346239911672729,12.7428837204049
337,11.163031133086315,12.40073836029856
338,11.395064687149652,11.20625901140064
339,13.74129097022219,16.43666755622185
340,15.193616534942281,15.255536779554282
341,18.342739765365863,18.460526154505427
342,10.351860327428982,10.064242986326295
343,17.674755273082322,14.138875513578688
344,31.108980935409722,35.74116724885129
345,15.90130990045593,13.171486139129218
346,16.818670726465104,14.290999978211417
347,8.864213853964753,10.49710899338761
348,17.6151549300755,17.218432112653307
349,26.20311424230036,28.298834440542016
350,8.654438198936708,8.330794160540599
351,21.18787752673385,15.843487640356187
352,25.120724418228402,21.467092237759125
353,12.490378356364943,14.163997730308084
354,13.748283183707688,14.369320590907696
355,19.89566744092101,21.960435941482487
356,39.88039117658735,36.25822647093587
357,15.325822492859562,15.471677662758575
358,17.562653438560744,16.494214465031476
359,16.008059524957613,16.25695778989797
360,15.390192426677034,18.440594270094994
361,16.379643973783747,16.619654783012148
362,12.42365881037016,12.502872411108601
363,12.082677875064956,12.09486025591547
364,18.95947354965359,19.71190293639354
365,13.295921699143923,11.799558865707349
366,16.646196466703,17.777825099276534
367,19.276015278676272,19.514175048764947
368,23.804589475223697,23.26393250329117
369,40.59273529020088,37.21779436612997
370,12.796345998446098,16.222516723167296
371,5.9283878993404935,6.497240651663688
372,16.06140154585458,18.05983865694339
373,34.04388707658381,32.8392838136224
374,23.0173844421729,12.402306143907328
375,20.35612941607407,14.472168326829896
376,27.645514248019015,28.17885371622857
377,36.38461980372259,34.17326604781705
378,19.86409115538578,18.774405722259523
379,14.387154700046137,15.683842283827003
380,19.6480832247407,20.585252559554444
381,13.632274465878753,14.434840660842008
382,15.040875950825972,14.011993866948774
383,15.522502555572228,17.65846101793088
384,14.208774499259903,11.586814713948439
385,18.719416424466978,18.974595437012397
386,26.904783999837605,26.178369320981716
387,15.588169279721528,13.797044393991468
388,17.33003395004953,14.087614930580349
389,12.315505869721786,9.479226718327986
390,12.350193257873192,11.402115291594962
391,14.782946987478622,17.0199575913344
392,11.813158109543252,10.324100858481389
393,12.542547390789347,13.196775084666825
394,19.730547888351055,17.82997773292952
395,14.072101071123523,9.79883495992831
396,26.845142576083827,26.72479934489225
397,35.81972826377018,30.027746369434166
398,18.93099515371443,19.176971273016484
399,13.085853428340638,13.327483906592496
400,12.17959319649474,22.06343202249737
401,14.211291372434296,13.530473045372064
402,18.007946290551143,12.93483277802722
403,9.336479244242359,9.389033665565561
404,17.549630794507326,12.004830754762422
405,14.889308486044659,14.827950081440655
406,16.924052611258876,15.199326984098212
407,17.46331272734039,15.61242843584314
408,14.816125628037957,16.138978197682935
409,33.00045754319555,26.98572797338077
410,17.19413707407522,17.35358820435002
411,16.068236199276434,15.781801329567966
412,29.434073032045227,29.40217734119699
413,18.198137969830242,18.857867542600257
414,15.877703459458077,14.743671369698651
415,15.113819325787135,14.515714030073056
416,18.542253420670132,14.56806961136235
417,15.994903604302198,18.51190362400616
418,15.072537742779804,15.598614480004294
419,11.298858274652831,12.356805887812495
420,12.049954596150608,12.438302720832766
421,13.730323482866407,13.032793890392552
422,31.473619982431682,29.5845348351866
423,20.267600730532564,18.075098182212223
424,21.102471326968615,17.46719850851129
425,18.180242132754877,17.23545828363627
426,21.367190083028827,21.6379646264488
427,14.389695242529937,15.513657016829583
428,19.566262577067736,18.246731385452605
429,14.45957193496203,12.115427515708372
430,16.901318771289638,15.19306177984944
431,17.386807418105068,16.943989010781966
432,20.701110509848114,16.824711785520435
433,29.905382498147034,29.078128190563177
434,18.500635984816636,24.9660891121364
435,11.993730489997485,10.725559248608892
436,12.21272158234965,13.320704955982059
437,11.085393966470185,10.435160604796415
438,27.348705064116015,28.224302072990202
439,28.862638958401376,26.975429219519977
440,13.130340716984973,13.572919439945968
441,25.404223488765965,24.701132417930673
442,19.384068763053367,19.743725127772304
443,17.10231370502284,17.11278545341991
444,14.230730729479525,12.8819788932667
445,19.08652653891832,20.16563442473879
446,8.84617919599592,8.58362953049355
447,18.69350763784647,18.68011378530752
448,11.625233018975074,11.926555109100406
449,16.54551494249997,13.753157700711443
450,11.29501991950695,13.816205003324113
451,13.87691972279573,14.47457499215124
452,11.053880308613902,8.202404580813427
453,35.197448075477816,33.1642117425257
454,26.413282222245638,25.09632286695606
455,10.658691694440176,11.870277023936822
456,20.385637406016393,21.094029308437374
457,17.622509415102282,18.96745247386086
458,16.550821490323127,17.767135438730417
459,18.837462139302385,15.583546255049802
460,31.398839909629327,31.368470476507266
461,12.053346130436307,11.986052992481149
462,31.538461161957073,29.148177659642858
463,27.68585545355979,26.61508568077438
464,12.274326329917553,12.786789589188762
465,10.245810760107243,8.868629552581071
466,55.669396592047285,56.92308957296678
467,11.791849689674649,10.664589192114644
468,16.53015282421377,17.235579020136402
469,20.575076077091104,17.6944954007908
470,14.046777613694939,14.12739394346393
471,17.061425595382826,16.906478326060853
472,9.337963931832583,10.742280252142528
473,22.04819286927029,18.890621161801807
474,21.04424994834054,18.609361980708538
475,12.530484574034885,13.542361828014272
476,23.9501094655819,23.50468977298529
477,11.53129220562825,10.664213824887387
478,14.879501190277862,12.358673262800364
479,18.1944642249929,19.67569644960987
480,24.50518323514381,22.91401633388827
481,17.314235439140447,18.57071909211827
482,14.719396839378794,15.491810444320695
483,19.71921169478444,18.658646096220274
484,14.569433258803532,12.992870049211417
485,16.234418418852737,15.58217494798216
486,27.85709689743383,27.8414584009704
487,12.534997719778321,14.409599543936157
488,18.173726812411488,17.874654838203945
489,48.50425105932027,21.873287133131857
490,24.82156652060866,26.344496646421106
491,11.049873223460065,10.426582201307072
492,22.00794521702862,22.305880878535344
493,18.052873973192373,15.688030131649576
494,20.532038172522704,19.013989113462674
495,20.175960302640473,16.008783955397014
496,20.86447782540528,18.319845327038323
497,15.708815573650423,14.684287749005447
498,12.851976123356,12.241277423701954
499,21.760147898049848,19.505102951783236
